SMILES,logK
CCCCN1C=C[N+](=C1)C.CC(C)C(=O)O,0.123
CCCCN1C=C[N+](=C1)C.CC(C)C(=O)O,0.196
CCCCN1C=C[N+](=C1)C.CC(C)C(=O)O,0.218
CCCCN1C=C[N+](=C1)C.CC(C)C(=O)O,0.267
CCCCN1C=C[N+](=C1)C.CC(C)C(=O)O,0.299
CCCCN1C=C[N+](=C1)C.CC(C)C(=O)O,0.325
CCCCN1C=C[N+](=C1)C.CC(C)C(=O)O,0.349
CCCCN1C=C[N+](=C1)C.CC(C)C(=O)O,0.365
CCCCN1C=C[N+](=C1)C.CC(C)C(=O)O,0.403
CCCCN1C=C[N+](=C1)C.CC(=O)CCC(=O)[O-],0.118
CCCCN1C=C[N+](=C1)C.CC(=O)CCC(=O)[O-],0.212
CCCCN1C=C[N+](=C1)C.CC(=O)CCC(=O)[O-],0.245
CCCCN1C=C[N+](=C1)C.CC(=O)CCC(=O)[O-],0.311
CCCCN1C=C[N+](=C1)C.CC(=O)CCC(=O)[O-],0.349
CCCCN1C=C[N+](=C1)C.CC(=O)CCC(=O)[O-],0.38
CCCCN1C=C[N+](=C1)C.CC(=O)CCC(=O)[O-],0.407
CCCCN1C=C[N+](=C1)C.CC(=O)CCC(=O)[O-],0.427
CCCCN1C=C[N+](=C1)C.CC(=O)CCC(=O)[O-],0.46
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.0962
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.121
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.206
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.345
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.46
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.0932
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.216
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.308
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.35
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.406
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.494
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.2309
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.2309
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.2309
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.2309
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.2309
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.2309
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.253
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.253
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.253
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.253
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.253
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.253
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.3017
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.3017
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.3017
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.3017
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.3017
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.3017
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4127
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4127
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4127
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4127
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4127
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4127
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4486
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4486
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4486
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4486
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4486
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4486
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4775
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4775
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4775
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4775
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4775
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.4775
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.5227
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.5227
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.5227
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.5227
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.5227
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.5227
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.5802
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.5802
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.5802
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.5802
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.5802
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.5802
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.6316
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.6316
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.6316
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.6316
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.6316
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.642
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.642
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.642
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.642
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.642
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.6556
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.6556
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.6556
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.6556
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.6638
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.6638
CCCCN1C=C[N+](=C1)C.COCCOCCOS(=O)(=O)[O-],0.6835
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.0517
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.0517
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.0517
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.0517
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.0517
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.0904
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.0904
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.0904
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.0904
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.0904
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.13
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.13
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.13
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.13
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.13
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.1467
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.1467
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.1467
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.1467
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.1467
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.1835
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.1835
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.1835
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.1835
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.1835
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.2482
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.2482
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.2482
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.2482
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.2482
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.2941
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.2941
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.2941
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.2941
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.2941
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.3547
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.3547
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.3547
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.3547
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.3547
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.3971
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.3971
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.3971
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.3971
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.3971
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.4576
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.4576
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.4576
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.4576
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.4576
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.4974
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.4974
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.4974
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.4974
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.4974
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.5219
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.5219
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.5219
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.5219
CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.5219
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.1118
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.1716
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.2378
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.3165
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.3997
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.0819
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.1892
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.2658
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.3206
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.3343
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.387
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.4282
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.4704
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.4915
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.1118
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.1559
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.2292
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.2749
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.3206
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.3509
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.3794
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.397
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.0878
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.1146
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.1511
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.1984
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.2225
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.2439
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.2893
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.3385
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.0878
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.1146
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.1511
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.1984
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.2225
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.2439
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.2893
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.3385
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.0329
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.0646
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.0964
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.1256
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.1553
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.1837
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.2125
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.2429
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.032
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.0626
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.0928
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.1217
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.1508
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.1796
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.2012
CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],0.223
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.3672
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.4844
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.5665
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.6485
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.741
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.3153
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.4828
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.5648
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.6387
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.6946
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.7379
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.7652
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.774
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.277
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.4106
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.5015
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.5706
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.624
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.6702
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.7067
CCCCN1C=C[N+](=C1)C.[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.7401
CCCCN1C=C[N+](=C1)C.[N+](=O)([O-])[O-],0.196
CCCCN1C=C[N+](=C1)C.[N+](=O)([O-])[O-],0.276
